OrderID,Date,Product,Quantity,Price,Sales,Profit,Region
41295,2024-08-13,Phone,4,5532,22128,2944.9551766788704,West
41296,2021-04-21,Mouse,1,17390,17390,2463.837962580577,South
41297,2022-01-06,Phone,1,5932,5932,421.3797962628954,East
41298,2024-06-30,Desk,5,29782,148910,33324.04220137859,West
41299,2022-04-17,Mouse,5,10033,50165,9087.790585684937,West
41300,2024-02-07,Monitor,3,7363,22089,3690.692127120708,West
41301,2023-04-19,Desk,1,24514,24514,5959.9204122743595,South
41302,2021-04-21,Mouse,1,41792,41792,3973.738545664097,East
41303,2022-03-09,Monitor,4,5908,23632,5887.048228644181,South
41304,2024-09-11,Laptop,3,5562,16686,2855.58318586539,West
41305,2021-05-12,Desk,1,38003,38003,2454.057312469539,North
41306,2023-08-21,Monitor,2,37063,74126,12856.734825123169,South
41307,2022-01-05,Keyboard,4,43150,172600,42290.42033736542,South
41308,2025-01-23,Chair,1,3406,3406,255.47633290032857,West
41309,2022-03-03,Laptop,2,55034,110068,25253.85534504873,South
41310,2023-10-04,Monitor,4,35504,142016,8133.25905072308,North
41311,2021-11-25,Tablet,3,49839,149517,36798.16581261572,East
41312,2021-05-17,Desk,3,14448,43344,6499.531007222643,South
41313,2024-10-22,Phone,3,16166,48498,9541.01124197492,West
41314,2022-09-25,Phone,4,4542,18168,3402.1762375406406,North
41315,2021-03-22,Phone,4,42828,171312,19621.638954230828,South
41316,2022-10-28,Tablet,1,5324,5324,920.7982888797807,North
41317,2024-11-05,Monitor,1,24745,24745,4567.564779164884,West
41318,2021-12-26,Keyboard,1,11792,11792,2276.1742907150274,East
41319,2022-02-04,Mouse,1,12127,12127,786.4050287929712,West
41320,2023-09-23,Desk,1,23337,23337,4151.494817664624,East
41321,2021-07-01,Mouse,1,26362,26362,5287.733811137323,East
41322,2022-03-13,Tablet,1,19783,19783,3254.4224815654047,South
41323,2022-10-09,Chair,3,59473,178419,14036.50458774594,East
41324,2022-11-04,Laptop,3,59760,179280,29787.148752030043,South
41325,2021-03-11,Chair,4,32874,131496,17410.07523369271,West
41326,2022-08-12,Monitor,4,30084,120336,8978.94353729048,East
41327,2021-02-14,Phone,1,3975,3975,795.5675878497251,West
41328,2024-09-29,Monitor,2,57467,114934,11959.15344367232,North
41329,2022-09-04,Monitor,2,24944,49888,8901.777308264845,North
41330,2024-06-17,Laptop,3,9607,28821,5295.426572770541,East
41331,2023-05-03,Desk,5,30831,154155,15124.344372333884,South
41332,2022-08-31,Mouse,3,52219,156657,30470.080160605903,North
41333,2023-12-04,Chair,2,43358,86716,5924.378299336438,North
41334,2022-02-05,Phone,5,53913,269565,19241.329664738805,North
41335,2023-05-27,Laptop,2,54040,108080,14585.808122479422,North
41336,2022-10-24,Laptop,2,35133,70266,14270.520124182525,North
41337,2022-08-08,Monitor,5,26211,131055,15908.073271744317,North
41338,2024-12-28,Tablet,5,58321,291605,33715.817809337306,North
41339,2023-09-27,Desk,1,35807,35807,4185.582745796498,North
41340,2023-07-26,Mouse,4,43363,173452,17780.946375416006,South
41341,2022-09-06,Monitor,5,58056,290280,69878.52692817705,South
41342,2024-12-29,Phone,2,42888,85776,4613.972232937982,West
41343,2022-08-28,Mouse,2,12043,24086,2205.3155922425713,South
41344,2024-07-02,Keyboard,4,51388,205552,30066.449080903556,East
41345,2022-01-19,Mouse,1,49349,49349,11971.581555061402,West
41346,2022-01-07,Laptop,1,16415,16415,1919.6404275658035,South
41347,2022-09-24,Tablet,4,27457,109828,24311.892564533537,South
41348,2023-06-22,Desk,1,10594,10594,1412.3736733246735,West
41349,2024-11-27,Laptop,5,26686,133430,30160.478005371715,East
41350,2023-01-19,Desk,1,40152,40152,3522.6283195414803,North
41351,2024-12-13,Chair,2,31472,62944,10596.449256784708,West
41352,2024-01-13,Laptop,1,53984,53984,5046.575184865281,West
41353,2023-08-23,Desk,1,47650,47650,9992.177931437694,South
41354,2024-09-13,Tablet,4,22587,90348,21467.77122220875,South
41355,2024-03-02,Tablet,1,4215,4215,712.0734215190776,South
41356,2022-10-30,Laptop,4,2599,10396,1453.1258584072018,East
41357,2022-08-21,Monitor,5,28443,142215,28906.57298806221,West
41358,2024-11-16,Mouse,3,9673,29019,2141.1237621325768,East
41359,2024-05-12,Desk,2,10564,21128,1724.2652894509156,South
41360,2023-10-22,Monitor,4,10948,43792,9608.710928006045,South
41361,2023-04-29,Keyboard,4,14576,58304,9190.736917142933,East
41362,2022-07-02,Monitor,5,26636,133180,15450.000631969937,North
41363,2023-03-12,Phone,1,24944,24944,4627.313253741338,East
41364,2023-05-26,Desk,1,5779,5779,1114.9909427473024,West
41365,2023-07-24,Chair,3,35877,107631,17017.06537358289,North
41366,2023-03-08,Mouse,1,24749,24749,2565.2549676931008,South
41367,2023-01-12,Tablet,3,50766,152298,9124.56374619716,South
41368,2023-07-02,Mouse,3,15444,46332,2515.4543417706695,South
41369,2021-06-12,Chair,5,28740,143700,9105.087625521115,West
41370,2024-03-25,Tablet,3,52220,156660,32011.530417705722,South
41371,2021-05-12,Mouse,4,38683,154732,29479.854495035197,South
41372,2022-12-12,Desk,4,37982,151928,32772.59708878633,North
41373,2022-02-26,Mouse,5,52908,264540,23504.12456845189,South
41374,2024-08-19,Tablet,5,34336,171680,31079.44031952954,North
41375,2023-08-01,Laptop,5,18406,92030,15103.893951449809,West
41376,2024-12-24,Chair,1,52768,52768,9723.90240836029,South
41377,2023-06-28,Keyboard,5,52584,262920,55436.20011846666,South
41378,2024-09-06,Laptop,5,7220,36100,7429.176954795845,East
41379,2023-11-28,Keyboard,4,15851,63404,8117.259924667675,East
41380,2022-08-20,Laptop,1,35405,35405,7894.370903714109,East
41381,2024-10-31,Chair,1,53690,53690,6573.939030313865,South
41382,2022-02-09,Desk,5,13403,67015,16670.549642481532,South
41383,2024-10-02,Laptop,4,55085,220340,21061.58346096443,West
41384,2022-03-12,Phone,5,32898,164490,29089.608021538173,West
41385,2024-10-26,Laptop,1,3407,3407,559.3736716588207,East
41386,2022-08-02,Chair,3,36314,108942,12232.734972919216,North
41387,2022-02-23,Desk,3,57068,171204,13759.80134367099,East
41388,2022-02-16,Chair,1,43532,43532,5256.210318239907,North
41389,2024-07-21,Chair,5,38443,192215,39516.83603875543,West
41390,2024-10-20,Desk,4,24071,96284,20159.796529618437,North
41391,2023-11-22,Phone,1,49496,49496,12220.529582794697,South
41392,2024-11-09,Phone,4,13444,53776,7467.125486737145,East
41393,2021-12-22,Mouse,1,25197,25197,4246.090269991388,East
41394,2021-07-28,Tablet,4,48577,194308,21771.512131562555,North
41395,2022-11-15,Monitor,5,22147,110735,7365.718745195266,East
41396,2022-11-09,Mouse,5,34496,172480,31130.590090615748,East
41397,2023-11-12,Laptop,3,35201,105603,18295.905335707055,North
41398,2021-11-27,Laptop,4,31998,127992,24698.500622948697,West
41399,2021-12-09,Phone,5,23962,119810,14293.753814419168,North
41400,2021-08-16,Monitor,5,15417,77085,6486.92835870339,South
41401,2024-02-18,Desk,4,49561,198244,20233.94146054816,West
41402,2021-05-04,Chair,1,25541,25541,5542.180735890065,East
41403,2023-01-12,Laptop,4,19742,78968,18590.353816884173,East
41404,2024-05-27,Tablet,3,15468,46404,5389.632425144918,East
41405,2021-09-23,Desk,5,1463,7315,1407.3220911880214,East
41406,2023-05-04,Tablet,1,47755,47755,9328.836921063285,East
41407,2024-09-14,Monitor,1,38727,38727,2581.106376993741,South
41408,2023-05-23,Mouse,1,7409,7409,1322.0280762904024,South
41409,2023-08-20,Chair,1,52928,52928,4123.565702925614,South
41410,2021-05-16,Keyboard,4,48696,194784,32326.913900363452,East
41411,2024-10-06,Desk,3,39949,119847,28444.25303015903,East
41412,2021-05-29,Keyboard,5,21726,108630,20354.450970012927,North
41413,2024-03-09,Desk,2,15674,31348,4572.53813001955,East
41414,2023-08-28,Keyboard,5,57335,286675,51125.26367153434,East
41415,2021-09-21,Keyboard,2,31141,62282,8561.587138738829,North
41416,2023-08-28,Monitor,4,58156,232624,51897.07260943924,South
41417,2021-09-30,Chair,3,57314,171942,25107.040001308193,West
41418,2022-09-23,Tablet,2,48343,96686,19583.019395025047,West
41419,2021-11-01,Monitor,5,59913,299565,50956.23578903252,East
41420,2022-11-14,Chair,2,11799,23598,2304.3562143534828,East
41421,2024-04-25,Keyboard,4,34133,136532,16198.563927029587,South
41422,2022-03-11,Chair,3,20938,62814,5969.000529840443,North
41423,2022-06-22,Phone,3,51963,155889,19300.503506763085,North
41424,2024-10-02,Monitor,5,51963,259815,44271.7523444612,East
41425,2021-03-02,Phone,4,47458,189832,13992.550204072862,West
41426,2021-03-01,Laptop,4,12540,50160,10167.046200098832,West
41427,2023-04-29,Phone,3,58147,174441,37101.90805261732,North
41428,2023-08-29,Mouse,1,21255,21255,2964.8890714261893,West
41429,2025-01-27,Keyboard,3,28128,84384,12178.038454513162,South
41430,2023-02-27,Mouse,1,5459,5459,764.850169015924,South
41431,2024-01-26,Desk,2,49381,98762,5628.177770118741,East
41432,2023-04-19,Tablet,5,30484,152420,32579.295135155124,South
41433,2021-04-24,Keyboard,4,48642,194568,44076.76598155897,North
41434,2022-07-14,Desk,1,31322,31322,4547.778331208519,West
41435,2021-01-26,Keyboard,2,12072,24144,5323.561326829848,South
41436,2024-09-12,Mouse,1,31000,31000,2439.20031635552,East
41437,2022-08-09,Laptop,2,20869,41738,3792.398118058246,West
41438,2021-06-29,Phone,2,59034,118068,18315.519242115002,East
41439,2023-09-29,Desk,5,3763,18815,2000.2474629871447,West
41440,2023-08-05,Keyboard,5,39157,195785,45025.928697744675,West
41441,2022-06-12,Laptop,3,36937,110811,5634.865933808062,East
41442,2024-02-27,Desk,2,24878,49756,11242.233255770407,South
41443,2021-01-19,Desk,2,6743,13486,3065.3409110711827,North
41444,2024-03-26,Chair,4,1316,5264,697.2867192238191,East
41445,2024-08-02,Chair,4,45867,183468,23365.522057223934,South
41446,2023-03-01,Chair,5,12225,61125,7610.168217494761,East
41447,2024-02-16,Mouse,4,41933,167732,16298.5966255199,East
41448,2024-03-03,Mouse,2,51902,103804,21839.218256659897,East
41449,2022-05-25,Phone,5,13165,65825,3311.6167000570404,North
41450,2024-03-30,Keyboard,4,14291,57164,10675.96021645796,South
41451,2021-04-09,Laptop,5,15501,77505,15089.474132376512,West
41452,2024-02-16,Monitor,4,22952,91808,7785.956208464053,East
41453,2023-03-16,Laptop,3,41759,125277,19298.836909887454,North
41454,2021-01-29,Phone,5,1527,7635,742.1111802360695,East
41455,2022-04-28,Desk,4,57478,229912,24109.070954065915,East
41456,2022-01-13,Phone,2,28680,57360,9696.921848112808,North
41457,2024-07-10,Mouse,2,22161,44322,3696.1650648442483,North
41458,2024-10-28,Keyboard,2,34170,68340,7281.321229051704,West
41459,2024-03-28,Monitor,5,34908,174540,15300.740863255302,North
41460,2021-06-08,Chair,5,51678,258390,13542.79517843936,South
41461,2021-08-16,Laptop,5,6453,32265,2879.9727619100445,West
41462,2021-12-11,Monitor,3,48337,145011,28041.375565548384,East
41463,2023-03-27,Desk,5,56752,283760,30185.777826833393,North
41464,2023-12-30,Chair,4,24470,97880,11763.998191353894,South
41465,2021-10-31,Phone,4,47630,190520,19707.347137413166,South
41466,2023-04-27,Keyboard,4,31666,126664,9454.02544299782,South
41467,2023-02-17,Chair,2,51337,102674,24383.587930287486,South
41468,2021-03-09,Mouse,3,26953,80859,12587.367060773946,North
41469,2023-04-27,Chair,2,40560,81120,15216.164804299766,East
41470,2021-05-03,Tablet,1,42429,42429,5042.257405425258,West
41471,2021-05-25,Mouse,1,11079,11079,1632.6687012306138,South
41472,2022-04-21,Laptop,4,56336,225344,17246.051703603425,West
41473,2024-04-17,Monitor,3,22007,66021,11412.190797443494,East
41474,2022-12-12,Desk,1,28709,28709,2941.751531364558,East
41475,2022-08-25,Laptop,3,44073,132219,22575.60408787511,East
41476,2023-09-21,Laptop,4,16975,67900,9788.15144314356,South
41477,2022-06-02,Mouse,2,7037,14074,2702.4101324051903,East
41478,2021-08-11,Monitor,5,30712,153560,8779.157021590989,West
41479,2021-04-12,Mouse,1,48064,48064,4410.371854898235,East
41480,2022-01-03,Chair,5,29250,146250,15417.144832159971,West
41481,2021-10-13,Laptop,5,35085,175425,37729.68438162971,North
41482,2021-07-06,Phone,3,7563,22689,4301.324336535805,North
41483,2024-01-08,Laptop,1,9687,9687,1760.3305680616295,East
41484,2021-07-18,Tablet,4,48513,194052,48078.91131409603,East
41485,2022-02-06,Mouse,5,25639,128195,25158.102507507738,West
41486,2021-05-25,Monitor,4,57793,231172,26833.549153676104,East
41487,2022-07-04,Chair,4,54603,218412,45395.93946294932,North
41488,2021-03-28,Desk,2,51533,103066,15857.5730137831,West
41489,2024-08-13,Monitor,4,52606,210424,14355.781704686246,South
41490,2024-08-20,Mouse,5,19252,96260,16198.327659472883,North
41491,2021-01-21,Laptop,3,38387,115161,19640.372126108115,North
41492,2023-04-19,Monitor,4,37893,151572,28912.528414108838,North
41493,2021-03-25,Monitor,2,3333,6666,1388.8299461173383,East
41494,2022-04-07,Laptop,3,35115,105345,9860.549503012415,South
41495,2021-02-23,Laptop,2,21968,43936,6304.9694670794015,West
41496,2022-11-17,Chair,2,12052,24104,3978.638548816099,West
41497,2024-07-18,Chair,3,32502,97506,14896.013290727353,West
41498,2021-07-04,Phone,3,11311,33933,5787.549506617209,South
41499,2021-08-27,Mouse,3,25071,75213,8300.229434664452,East
41500,2024-01-07,Chair,3,6904,20712,4572.315688158115,East
41501,2024-03-08,Mouse,5,17886,89430,21884.731314706645,East
41502,2024-09-01,Keyboard,4,17373,69492,8771.941803898202,West
41503,2022-12-07,Chair,3,7218,21654,3006.181704462973,West
41504,2022-01-31,Mouse,4,37226,148904,24539.097964809516,South
41505,2021-08-23,Laptop,2,40934,81868,16966.875748743052,West
41506,2021-02-15,Monitor,2,33292,66584,9194.934714000561,West
41507,2024-07-03,Keyboard,4,45308,181232,11765.269339050225,North
41508,2024-04-09,Chair,5,428,2140,373.1843267252262,South
41509,2021-10-07,Chair,2,2773,5546,1245.556597473087,East
41510,2021-09-13,Chair,1,59263,59263,14671.057918956789,South
41511,2021-03-29,Keyboard,1,15458,15458,2994.950320665222,East
41512,2021-07-26,Keyboard,2,51326,102652,9420.733189234637,South
41513,2021-10-13,Monitor,3,50264,150792,31766.59347391869,East
41514,2024-09-12,Phone,2,7495,14990,1631.4896080818803,East
41515,2022-02-06,Keyboard,2,5511,11022,680.3645568677069,East
41516,2025-02-06,Mouse,1,30078,30078,1664.3418253472432,North
41517,2021-03-19,Chair,2,47764,95528,20480.17614205514,South
41518,2021-10-10,Keyboard,2,48303,96606,7299.01253693392,West
41519,2022-04-05,Keyboard,2,40865,81730,16018.718011481795,East
41520,2024-07-01,Tablet,1,51123,51123,5321.344925706238,North
41521,2023-08-09,Laptop,1,31071,31071,6203.370213447012,West
41522,2024-06-08,Keyboard,2,17124,34248,2138.4279884561765,West
41523,2025-01-30,Chair,2,22258,44516,5281.598296397591,South
41524,2023-09-08,Keyboard,2,23928,47856,10386.782771737022,South
41525,2022-07-28,Phone,5,57628,288140,56001.2075039495,North
41526,2022-06-11,Keyboard,5,40015,200075,41538.86514798231,West
41527,2022-08-12,Laptop,5,48289,241445,46276.9872500327,North
41528,2022-06-25,Keyboard,2,55377,110754,11188.32604203947,North
41529,2022-12-31,Monitor,1,56989,56989,9438.567966467344,East
41530,2024-07-24,Chair,3,47041,141123,10322.86551760406,North
41531,2024-08-21,Desk,1,10638,10638,718.0129892507443,East
41532,2024-10-31,Tablet,5,35372,176860,39537.68766681115,West
41533,2022-05-04,Mouse,5,51936,259680,40417.94437389015,South
41534,2021-08-08,Laptop,1,6203,6203,987.1052612423715,West
41535,2024-10-29,Tablet,1,16844,16844,3896.6668677046637,West
41536,2022-08-21,Keyboard,5,22421,112105,23981.82014887718,South
41537,2022-10-07,Keyboard,3,56815,170445,33703.365140602255,South
41538,2024-08-26,Chair,5,30764,153820,13399.522219789647,South
41539,2021-03-14,Laptop,5,50510,252550,38787.41736438479,West
41540,2023-08-09,Phone,5,46804,234020,24411.798023567895,East
41541,2022-11-21,Tablet,2,57116,114232,15019.010321912549,East
41542,2023-11-02,Mouse,3,59893,179679,44855.61564748836,South
41543,2023-11-30,Laptop,2,10920,21840,3490.2407026107185,North
41544,2021-03-25,Phone,4,13305,53220,5696.489153749896,South
41545,2023-12-26,Desk,2,41097,82194,12939.323564219927,East
41546,2023-11-28,Mouse,1,53027,53027,13233.48603103152,North
41547,2021-05-27,Keyboard,3,36850,110550,15901.701265754496,North
41548,2021-03-27,Laptop,1,8935,8935,1002.4610667454311,West
41549,2023-04-18,Chair,3,51670,155010,19963.547453648043,North
41550,2023-10-11,Tablet,2,3438,6876,751.3191705804015,South
41551,2022-02-04,Chair,1,59375,59375,14467.038252900931,East
41552,2024-02-29,Phone,3,46057,138171,23839.438470543508,West
41553,2022-11-13,Desk,2,33672,67344,6723.275471970736,North
41554,2022-02-27,Monitor,1,12923,12923,2246.7099373370384,West
41555,2023-10-24,Tablet,2,27551,55102,12713.85779244382,West
41556,2022-01-30,Keyboard,4,13042,52168,9707.194881105466,West
41557,2024-07-16,Mouse,2,40694,81388,17685.847881068054,East
41558,2024-12-30,Laptop,3,43409,130227,12531.91891308932,East
41559,2024-10-10,Monitor,1,19455,19455,1515.0541028377586,South
41560,2022-06-27,Laptop,2,6373,12746,2956.167890438663,North
41561,2022-07-10,Monitor,5,6889,34445,7980.4987721420475,South
41562,2022-08-06,Phone,1,30847,30847,3374.1786839868473,North
41563,2023-02-14,Phone,4,44746,178984,20020.772299110682,East
41564,2022-09-13,Desk,1,13613,13613,972.8218950382962,East
41565,2023-12-19,Phone,2,47246,94492,14540.795315187339,South
41566,2024-12-10,Phone,1,48485,48485,3028.5144793172544,West
41567,2022-09-29,Laptop,2,30168,60336,3187.8782984171144,North
41568,2022-06-24,Mouse,5,52496,262480,54779.490067255174,West
41569,2023-07-22,Keyboard,1,25577,25577,5360.992327671731,South
41570,2024-10-02,Tablet,1,11357,11357,1633.28723513753,South
41571,2023-04-13,Phone,2,58072,116144,18896.441627135857,North
41572,2024-05-04,Laptop,5,46302,231510,55342.15132614548,West
41573,2021-01-06,Keyboard,4,809,3236,479.6574676482239,South
41574,2023-08-10,Mouse,5,23552,117760,7729.965085440143,West
41575,2023-03-29,Tablet,2,52068,104136,18996.1925397998,West
41576,2021-12-12,Phone,3,41633,124899,20366.909899266262,South
41577,2021-04-01,Desk,3,43895,131685,29633.58775293292,South
41578,2021-10-09,Tablet,5,40580,202900,13817.42307928602,East
41579,2024-01-11,Mouse,1,29272,29272,3394.3519415455376,South
41580,2022-03-10,Desk,1,5689,5689,715.4528606464173,South
41581,2021-11-14,Phone,3,5095,15285,3044.415570882068,West
41582,2023-06-12,Laptop,1,55405,55405,5661.012505887881,North
41583,2023-03-31,Keyboard,2,6185,12370,1124.5260632707132,East
41584,2022-09-28,Chair,2,51557,103114,23310.23369560525,South
41585,2023-02-21,Desk,4,3576,14304,906.25377128941,North
41586,2022-05-14,Chair,2,27676,55352,12497.62408121499,East
41587,2022-08-27,Keyboard,1,54882,54882,12246.342344398177,West
41588,2024-12-27,Phone,3,4286,12858,1041.67612765794,South
41589,2022-03-07,Laptop,4,33292,133168,23367.530419863648,North
41590,2021-07-02,Laptop,3,15937,47811,7778.626395300159,West
41591,2021-02-24,Tablet,3,35925,107775,17031.79207705132,North
41592,2022-05-09,Chair,3,479,1437,238.62325622878348,South
41593,2024-01-02,Mouse,4,15525,62100,7157.922613981887,North
41594,2024-07-04,Keyboard,1,14238,14238,1013.3929801761217,East
41595,2022-01-11,Monitor,5,35064,175320,21537.28229570902,West
41596,2022-01-13,Laptop,5,41534,207670,19029.62677138823,West
41597,2024-05-19,Desk,1,45197,45197,9994.327881612224,West
41598,2021-10-02,Monitor,2,40699,81398,10921.564998692864,West
41599,2022-01-08,Keyboard,2,22173,44346,5605.032738397893,West
41600,2025-01-28,Chair,5,10276,51380,11072.74504276529,South
41601,2022-10-31,Laptop,4,31973,127892,12470.768196844478,East
41602,2021-03-06,Chair,5,57651,288255,36899.2312291426,East
41603,2023-08-21,Chair,5,14960,74800,14225.489377704369,East
41604,2021-03-09,Mouse,4,5889,23556,5262.176693754322,South
41605,2023-12-11,Mouse,5,58505,292525,67562.57673457445,East
41606,2021-04-09,Monitor,5,31448,157240,22326.152358320567,North
41607,2023-05-23,Keyboard,4,1043,4172,357.1092406974064,South
41608,2021-04-27,Phone,4,52312,209248,44813.9139621272,East
41609,2022-01-11,Mouse,5,43394,216970,48131.634384910096,North
41610,2024-07-04,Desk,3,59196,177588,11919.162790801705,West
41611,2023-04-25,Desk,3,54794,164382,19544.391829317065,South
41612,2021-10-19,Chair,1,49316,49316,11044.75404348822,West
41613,2022-02-06,Mouse,2,5213,10426,2336.5337771767645,East
41614,2023-10-13,Monitor,2,1805,3610,337.4953446299387,North
41615,2024-12-01,Mouse,3,22662,67986,7252.606858739273,West
41616,2021-12-02,Mouse,5,49352,246760,57466.48299838909,North
41617,2024-12-16,Mouse,1,57111,57111,13419.948482853642,West
41618,2022-01-23,Monitor,3,31297,93891,14071.066139837434,North
41619,2021-12-05,Tablet,1,1716,1716,348.1850536091453,South
41620,2021-06-04,Monitor,4,23137,92548,7999.1850687991155,West
41621,2022-02-25,Mouse,5,5253,26265,5042.705502711839,North
41622,2022-10-20,Monitor,2,45348,90696,19672.353835567123,South
41623,2023-04-23,Keyboard,1,652,652,50.637589942457225,South
41624,2023-08-18,Laptop,5,1408,7040,1204.5338886523919,South
41625,2022-09-07,Desk,5,16853,84265,15745.21765697122,North
41626,2022-12-05,Tablet,1,51468,51468,10375.739829186012,West
41627,2021-04-05,Laptop,5,53910,269550,39354.62389865884,South
41628,2021-02-26,Mouse,3,59275,177825,18636.63867055303,East
41629,2022-11-04,Tablet,2,56100,112200,26942.340861463326,South
41630,2024-02-26,Chair,5,38440,192200,25504.20112741646,South
41631,2024-07-07,Mouse,3,42521,127563,20979.025850611088,South
41632,2022-08-27,Monitor,2,38387,76774,15967.364837118861,South
41633,2024-09-24,Keyboard,4,47884,191536,21334.713815414816,North
41634,2021-11-14,Mouse,3,39515,118545,29442.224852107825,North
41635,2023-05-21,Phone,3,43185,129555,13108.783907481677,West
41636,2023-03-21,Mouse,5,42361,211805,27507.29323787911,East
41637,2022-11-08,Chair,5,11886,59430,6398.768957977716,East
41638,2022-03-20,Phone,1,3597,3597,583.0901516486751,East
41639,2022-05-14,Laptop,1,38389,38389,9349.297377693438,East
41640,2023-05-29,Keyboard,2,33552,67104,10599.12349963455,North
41641,2024-05-16,Keyboard,4,19876,79504,15226.2973127559,East
41642,2024-11-29,Chair,3,667,2001,143.27712463747227,West
41643,2024-02-17,Monitor,5,37720,188600,31630.543322456524,West
41644,2024-10-02,Chair,2,43355,86710,12923.3369620414,West
41645,2023-12-21,Monitor,2,17649,35298,8597.151316417076,South
41646,2022-08-22,Phone,5,51620,258100,33967.6884996936,East
41647,2024-09-22,Phone,2,51830,103660,17620.805277325846,South
41648,2023-12-20,Chair,5,56056,280280,64626.6777750893,East
41649,2022-03-03,Laptop,4,56295,225180,54394.76793195684,West
41650,2021-02-09,Tablet,5,42941,214705,29350.96232268478,South
41651,2023-09-30,Monitor,2,38402,76804,4583.372292644857,South
41652,2023-09-08,Keyboard,2,59467,118934,23633.45162755015,South
41653,2021-01-29,Laptop,3,38244,114732,8799.495472634384,West
41654,2021-03-14,Chair,4,8220,32880,4630.538241937605,North
41655,2023-05-09,Chair,5,39158,195790,17454.037782610503,South
41656,2022-12-18,Tablet,4,35800,143200,24519.83548015841,North
41657,2024-04-30,Tablet,1,6727,6727,1653.5083391793685,West
41658,2021-05-18,Tablet,3,46610,139830,22379.372899568138,North
41659,2022-11-08,Tablet,1,56763,56763,8708.953441713691,South
41660,2023-09-24,Mouse,4,23828,95312,5004.220244326549,East
41661,2023-03-25,Mouse,4,49031,196124,47954.725012284005,North
41662,2023-06-02,Chair,5,4900,24500,5908.53088896241,West
41663,2023-08-09,Mouse,3,30570,91710,16468.554842878075,West
41664,2023-10-12,Keyboard,5,32162,160810,32515.90932346605,North
41665,2022-09-07,Keyboard,2,7336,14672,1745.6624336746704,North
41666,2023-10-22,Chair,4,2906,11624,1816.0454708253208,West
41667,2021-12-01,Desk,2,55267,110534,18702.57359655053,East
41668,2022-12-10,Keyboard,5,39911,199555,23657.34502700629,South
41669,2021-08-31,Phone,4,4082,16328,4000.328820820754,South
41670,2023-06-05,Laptop,3,56349,169047,21131.621781169288,East
41671,2022-01-10,Tablet,2,17460,34920,5242.2229516822135,East
41672,2021-05-16,Mouse,3,35948,107844,25591.30191578517,East
41673,2024-12-03,Desk,3,53122,159366,29103.058500902265,North
41674,2021-07-13,Chair,3,2639,7917,398.59574959766104,East
41675,2023-04-22,Laptop,2,16566,33132,5582.588955580132,North
41676,2023-09-26,Phone,5,46519,232595,47830.938479649,East
41677,2023-07-09,Laptop,4,13266,53064,7433.963342293317,South
41678,2023-11-23,Tablet,4,46347,185388,19987.47861635758,South
41679,2022-03-12,Desk,3,19709,59127,10573.543868066252,North
41680,2021-09-08,Tablet,3,10569,31707,4689.765379590731,East
41681,2021-09-21,Keyboard,1,3330,3330,656.3438556043034,West
41682,2021-09-22,Monitor,3,40136,120408,6587.795103384849,South
41683,2023-05-23,Desk,5,24187,120935,29948.631488363237,North
41684,2023-07-30,Mouse,1,20782,20782,3307.130456889727,North
41685,2024-12-29,Monitor,2,18349,36698,5059.214335514445,South
41686,2021-11-23,Desk,3,20939,62817,13928.652304264231,East
41687,2024-04-03,Tablet,2,29785,59570,5809.15617562715,West
41688,2021-10-04,Chair,2,20602,41204,5051.931058431287,East
41689,2024-12-23,Chair,1,10753,10753,1791.047037995597,East
41690,2025-02-02,Laptop,2,45058,90116,20101.598141285624,North
41691,2021-10-08,Monitor,3,51819,155457,28141.108079306887,West
41692,2024-12-22,Keyboard,2,20307,40614,4587.1210791284875,East
41693,2022-04-23,Monitor,5,11855,59275,8269.699113213726,East
41694,2024-07-25,Chair,5,35159,175795,19697.743082187208,East
41695,2021-11-06,Keyboard,5,56050,280250,60153.88825960987,North
41696,2023-07-06,Mouse,2,7972,15944,1929.108997599502,North
41697,2023-07-12,Tablet,5,13583,67915,7527.599071586467,West
41698,2022-08-14,Keyboard,4,9553,38212,5199.430364985685,North
41699,2025-02-01,Monitor,3,4424,13272,2655.302247440496,West
41700,2021-11-20,Keyboard,4,59068,236272,44915.89355370849,South
41701,2024-03-31,Phone,1,42489,42489,8674.43663594943,North
41702,2021-12-27,Tablet,3,38515,115545,27742.89326099444,West
41703,2025-02-02,Keyboard,1,29249,29249,4574.01357930205,East
41704,2022-02-28,Desk,4,10355,41420,2152.0018231393,West
41705,2024-09-01,Keyboard,5,832,4160,221.1818269349527,East
41706,2021-03-21,Mouse,5,59176,295880,59517.8074189679,West
41707,2021-06-12,Monitor,1,51454,51454,6592.959600816152,East
41708,2024-07-19,Keyboard,1,42839,42839,2187.5063791357993,South
41709,2021-05-21,Mouse,4,16491,65964,5096.725779390841,North
41710,2024-07-30,Laptop,5,50067,250335,18948.718888939122,South
41711,2021-01-07,Keyboard,1,32147,32147,4797.026991917886,North
41712,2023-10-23,Laptop,5,36245,181225,35611.87246728129,North
41713,2023-05-06,Chair,2,11251,22502,1360.7242940177389,North
41714,2022-07-16,Tablet,4,55957,223828,11522.67232926204,West
41715,2025-01-13,Desk,1,27185,27185,3439.8227111317638,North
41716,2023-11-04,Phone,1,3841,3841,760.6532321198199,West
41717,2024-09-18,Monitor,5,1386,6930,1292.3729359069391,South
41718,2022-10-12,Tablet,5,36025,180125,24073.909184303193,North
