OrderID,CustomerID,Product,Quantity,Price,Revenue,Date
44722,CUST8655,Bag,3,451,1353,2021-12-18
44723,CUST8112,Bag,4,10,40,2021-04-17
44724,CUST5303,Phone,1,295,295,2021-10-21
44725,CUST3830,Bag,1,305,305,2021-07-27
44726,CUST10362,Watch,2,392,784,2022-06-10
44727,CUST1580,Laptop,4,252,1008,2024-08-08
44728,CUST7754,Phone,2,314,628,2022-01-10
44729,CUST10507,Laptop,1,49,49,2023-06-27
44730,CUST7710,Phone,3,148,444,2022-12-12
44731,CUST7193,Phone,1,213,213,2023-01-15
44732,CUST1274,Bag,3,349,1047,2023-12-19
44733,CUST6735,Tshirt,1,250,250,2023-03-03
44734,CUST1185,Bag,2,220,440,2023-10-02
44735,CUST3006,Watch,1,111,111,2021-03-30
44736,CUST2790,Laptop,4,32,128,2022-11-05
44737,CUST9665,Bag,4,444,1776,2024-05-13
44738,CUST3133,Tshirt,1,73,73,2023-12-12
44739,CUST3599,Watch,1,382,382,2021-10-03
44740,CUST6581,Tshirt,1,284,284,2021-01-01
44741,CUST3942,Laptop,1,468,468,2024-12-07
44742,CUST4487,Bag,1,398,398,2024-09-30
44743,CUST1615,Shoes,2,464,928,2023-07-18
44744,CUST4165,Bag,2,303,606,2024-05-20
44745,CUST3309,Watch,4,490,1960,2022-06-25
44746,CUST8647,Watch,2,418,836,2021-01-17
44747,CUST9437,Shoes,2,383,766,2024-01-07
44748,CUST8383,Laptop,4,359,1436,2021-01-22
44749,CUST1731,Bag,1,220,220,2024-12-22
44750,CUST8772,Phone,2,62,124,2024-11-05
44751,CUST7974,Bag,2,261,522,2022-03-06
44752,CUST8182,Tshirt,3,106,318,2023-03-01
44753,CUST2509,Bag,3,57,171,2021-06-09
44754,CUST1825,Phone,3,488,1464,2024-03-08
44755,CUST2398,Phone,2,21,42,2022-07-22
44756,CUST10914,Phone,1,224,224,2021-10-22
44757,CUST2652,Phone,1,95,95,2023-09-27
44758,CUST6454,Tshirt,4,60,240,2022-05-10
44759,CUST4725,Phone,4,168,672,2023-10-02
44760,CUST2703,Watch,4,481,1924,2022-06-30
44761,CUST9574,Tshirt,4,328,1312,2023-03-04
44762,CUST8905,Shoes,3,283,849,2021-12-08
44763,CUST8377,Bag,1,234,234,2022-07-26
44764,CUST7327,Laptop,1,475,475,2022-05-12
44765,CUST10409,Tshirt,2,19,38,2024-05-20
44766,CUST10530,Shoes,4,147,588,2024-05-15
44767,CUST2313,Shoes,4,403,1612,2021-09-29
44768,CUST9733,Laptop,1,462,462,2021-11-15
44769,CUST9921,Laptop,4,353,1412,2021-06-17
44770,CUST2764,Tshirt,2,451,902,2024-11-13
44771,CUST5522,Tshirt,2,374,748,2021-11-07
44772,CUST5274,Watch,4,166,664,2021-09-26
44773,CUST2816,Phone,3,497,1491,2021-11-04
44774,CUST6426,Phone,4,173,692,2021-02-13
44775,CUST1831,Bag,2,409,818,2022-12-07
44776,CUST3578,Laptop,3,441,1323,2023-09-06
44777,CUST3632,Phone,1,14,14,2022-08-08
44778,CUST10281,Watch,1,417,417,2022-08-29
44779,CUST10152,Phone,1,25,25,2024-08-18
44780,CUST6028,Phone,2,337,674,2022-05-04
44781,CUST2381,Phone,1,330,330,2021-02-13
44782,CUST10087,Watch,3,55,165,2024-02-20
44783,CUST5277,Laptop,3,119,357,2024-05-17
44784,CUST4829,Bag,1,252,252,2024-12-23
44785,CUST2194,Phone,3,380,1140,2021-01-13
44786,CUST8590,Bag,3,77,231,2023-10-08
44787,CUST8821,Laptop,1,265,265,2022-06-19
44788,CUST5907,Bag,4,464,1856,2021-12-30
44789,CUST1896,Bag,4,103,412,2024-11-18
44790,CUST7551,Phone,3,131,393,2023-10-13
44791,CUST7802,Laptop,2,346,692,2021-10-08
44792,CUST7505,Laptop,2,215,430,2022-03-28
44793,CUST2793,Shoes,2,323,646,2021-10-09
44794,CUST2896,Tshirt,2,68,136,2022-07-11
44795,CUST9645,Shoes,4,216,864,2022-03-06
44796,CUST6157,Shoes,4,77,308,2023-06-25
44797,CUST5231,Shoes,3,116,348,2022-09-24
44798,CUST9648,Bag,2,298,596,2023-05-19
44799,CUST8878,Laptop,4,276,1104,2021-11-12
44800,CUST9680,Bag,2,494,988,2023-09-21
44801,CUST7169,Bag,1,38,38,2023-10-06
44802,CUST1260,Laptop,1,84,84,2023-04-29
44803,CUST1548,Watch,4,363,1452,2021-06-03
44804,CUST1696,Phone,3,397,1191,2023-12-26
44805,CUST1407,Shoes,3,408,1224,2025-02-05
44806,CUST7386,Watch,2,280,560,2024-04-14
44807,CUST6234,Phone,4,467,1868,2022-05-30
44808,CUST3159,Watch,2,184,368,2023-06-14
44809,CUST1724,Watch,4,338,1352,2024-03-06
44810,CUST10603,Phone,2,303,606,2022-08-31
44811,CUST5352,Watch,2,494,988,2022-11-29
44812,CUST6568,Phone,3,399,1197,2024-08-17
44813,CUST7080,Shoes,3,138,414,2023-07-30
44814,CUST9106,Laptop,3,368,1104,2024-11-06
44815,CUST7883,Shoes,3,274,822,2021-10-20
44816,CUST1888,Bag,2,229,458,2022-05-25
44817,CUST9496,Watch,3,469,1407,2021-07-04
44818,CUST8719,Shoes,3,29,87,2024-06-26
44819,CUST7881,Bag,4,285,1140,2023-10-10
44820,CUST10512,Shoes,2,409,818,2022-08-05
44821,CUST4036,Shoes,3,253,759,2022-08-02
44822,CUST3245,Bag,1,169,169,2021-05-07
44823,CUST1883,Tshirt,4,18,72,2021-12-09
44824,CUST8519,Laptop,3,299,897,2022-01-30
44825,CUST8828,Shoes,1,404,404,2024-04-11
44826,CUST7730,Shoes,3,288,864,2021-08-25
44827,CUST8037,Shoes,2,143,286,2022-04-14
44828,CUST2860,Shoes,3,364,1092,2024-11-22
44829,CUST9109,Bag,2,415,830,2024-12-21
44830,CUST1983,Phone,3,343,1029,2023-06-23
44831,CUST3555,Watch,1,116,116,2024-01-08
44832,CUST5490,Laptop,2,98,196,2024-06-19
44833,CUST8817,Laptop,4,105,420,2022-09-25
44834,CUST5658,Watch,1,215,215,2024-09-25
44835,CUST5156,Phone,2,328,656,2025-01-27
44836,CUST3875,Phone,4,227,908,2021-06-03
44837,CUST3346,Phone,4,366,1464,2021-02-05
44838,CUST8330,Phone,3,287,861,2023-04-21
44839,CUST3883,Phone,4,244,976,2021-06-16
44840,CUST5584,Watch,4,434,1736,2024-05-19
44841,CUST3031,Phone,2,89,178,2023-07-27
44842,CUST5580,Tshirt,4,278,1112,2021-08-25
44843,CUST3476,Phone,4,152,608,2024-05-01
44844,CUST1734,Bag,4,137,548,2024-06-09
44845,CUST2966,Watch,4,49,196,2023-07-05
44846,CUST7086,Phone,4,465,1860,2021-06-12
44847,CUST9908,Bag,4,472,1888,2023-08-14
44848,CUST7940,Laptop,1,435,435,2024-08-06
44849,CUST5920,Laptop,3,384,1152,2023-10-29
44850,CUST9586,Tshirt,4,222,888,2023-09-30
44851,CUST10135,Shoes,2,365,730,2021-07-03
44852,CUST1629,Bag,1,104,104,2021-03-05
44853,CUST10673,Tshirt,1,417,417,2021-07-06
44854,CUST5804,Phone,2,166,332,2024-08-16
44855,CUST8452,Watch,4,241,964,2024-02-26
44856,CUST7673,Shoes,3,328,984,2021-04-29
44857,CUST6200,Phone,2,72,144,2024-03-03
44858,CUST10105,Bag,4,14,56,2021-05-11
44859,CUST1261,Phone,4,156,624,2021-06-02
44860,CUST3790,Phone,4,238,952,2023-10-22
44861,CUST1429,Watch,1,430,430,2024-05-12
44862,CUST4896,Bag,2,499,998,2024-01-17
44863,CUST10754,Laptop,3,263,789,2024-09-22
44864,CUST8354,Shoes,1,202,202,2024-05-14
44865,CUST3029,Bag,1,440,440,2023-02-09
44866,CUST5056,Laptop,4,45,180,2022-12-05
44867,CUST8501,Laptop,1,477,477,2025-01-04
44868,CUST8062,Laptop,4,213,852,2021-01-01
44869,CUST3799,Laptop,2,60,120,2024-08-25
44870,CUST8365,Shoes,1,238,238,2022-06-16
44871,CUST7053,Bag,3,475,1425,2022-09-12
44872,CUST10022,Tshirt,2,331,662,2024-10-28
44873,CUST2236,Bag,3,127,381,2023-08-11
44874,CUST1428,Tshirt,3,39,117,2022-07-14
44875,CUST6855,Tshirt,3,118,354,2024-12-26
44876,CUST4539,Watch,2,487,974,2021-10-15
44877,CUST10061,Watch,2,178,356,2022-12-23
44878,CUST2126,Bag,4,387,1548,2021-04-15
44879,CUST9519,Laptop,2,446,892,2021-09-30
44880,CUST8243,Phone,1,397,397,2021-08-06
44881,CUST8789,Phone,4,262,1048,2021-01-13
44882,CUST1520,Laptop,1,30,30,2023-02-25
44883,CUST8225,Laptop,1,326,326,2023-03-14
44884,CUST1327,Phone,3,109,327,2024-07-19
44885,CUST7900,Shoes,2,408,816,2022-06-22
44886,CUST2389,Shoes,1,336,336,2024-01-06
44887,CUST10554,Phone,1,456,456,2023-06-26
44888,CUST7220,Shoes,1,47,47,2022-09-15
44889,CUST4132,Laptop,3,36,108,2024-04-22
44890,CUST4776,Laptop,2,116,232,2022-05-20
44891,CUST6184,Tshirt,1,391,391,2021-12-15
44892,CUST10604,Bag,4,383,1532,2024-08-27
44893,CUST10083,Tshirt,3,81,243,2021-07-22
44894,CUST3353,Laptop,2,168,336,2024-12-10
44895,CUST2057,Bag,2,111,222,2023-12-30
44896,CUST1221,Shoes,4,219,876,2023-11-19
44897,CUST3799,Shoes,1,363,363,2021-12-20
44898,CUST4175,Phone,1,366,366,2022-08-05
44899,CUST3142,Phone,1,70,70,2023-12-12
44900,CUST10328,Laptop,3,185,555,2021-07-31
44901,CUST1100,Watch,3,346,1038,2022-06-06
44902,CUST5462,Watch,4,207,828,2024-04-27
44903,CUST1610,Laptop,1,246,246,2024-12-04
44904,CUST2037,Phone,4,154,616,2023-08-16
44905,CUST1901,Bag,1,499,499,2023-03-08
44906,CUST1066,Shoes,1,57,57,2022-12-26
44907,CUST9719,Tshirt,2,186,372,2021-01-13
44908,CUST4432,Watch,3,124,372,2024-11-28
44909,CUST4850,Tshirt,3,104,312,2024-02-23
44910,CUST9471,Tshirt,2,247,494,2025-01-19
44911,CUST4701,Tshirt,1,101,101,2024-02-01
44912,CUST4225,Bag,1,457,457,2024-06-08
44913,CUST1581,Laptop,4,405,1620,2022-03-19
44914,CUST7269,Laptop,3,304,912,2022-07-05
44915,CUST7639,Watch,4,310,1240,2021-09-08
44916,CUST9319,Watch,3,113,339,2024-06-28
44917,CUST9103,Watch,4,173,692,2023-01-30
44918,CUST9240,Shoes,4,499,1996,2024-01-03
44919,CUST2821,Laptop,1,316,316,2023-10-07
44920,CUST9649,Shoes,3,91,273,2024-08-14
44921,CUST2069,Tshirt,1,134,134,2023-09-16
44922,CUST2088,Bag,3,273,819,2021-01-18
44923,CUST4664,Watch,4,242,968,2023-03-19
44924,CUST10212,Laptop,3,125,375,2022-08-29
44925,CUST6778,Laptop,3,271,813,2022-12-02
44926,CUST1264,Phone,3,214,642,2023-04-08
44927,CUST9556,Phone,2,461,922,2023-06-20
44928,CUST8175,Laptop,4,354,1416,2022-09-12
44929,CUST7938,Phone,3,387,1161,2021-09-24
44930,CUST5685,Tshirt,1,287,287,2023-05-11
44931,CUST7709,Laptop,1,494,494,2023-11-20
44932,CUST10762,Tshirt,3,242,726,2023-10-18
44933,CUST9298,Phone,3,204,612,2023-01-03
44934,CUST8362,Watch,3,309,927,2021-08-27
44935,CUST10681,Shoes,3,242,726,2025-01-18
44936,CUST7954,Phone,2,33,66,2021-06-22
44937,CUST5840,Watch,1,217,217,2022-06-01
44938,CUST5765,Phone,3,382,1146,2022-04-04
44939,CUST8187,Phone,1,18,18,2023-07-06
44940,CUST5104,Phone,2,314,628,2022-07-28
44941,CUST10321,Laptop,3,181,543,2021-11-25
44942,CUST2704,Watch,3,404,1212,2024-09-04
44943,CUST5883,Tshirt,1,302,302,2023-07-05
44944,CUST7374,Bag,4,76,304,2021-06-27
44945,CUST10484,Watch,2,275,550,2022-01-23
44946,CUST4332,Phone,1,441,441,2022-04-26
44947,CUST4686,Laptop,2,292,584,2024-12-27
44948,CUST2839,Laptop,3,268,804,2023-03-25
44949,CUST3509,Tshirt,1,56,56,2023-11-27
44950,CUST7363,Tshirt,4,100,400,2022-05-11
44951,CUST8595,Bag,3,42,126,2022-12-02
44952,CUST2641,Watch,3,14,42,2022-06-20
44953,CUST9486,Shoes,3,332,996,2021-05-29
44954,CUST9255,Phone,3,237,711,2023-12-03
44955,CUST9163,Watch,1,243,243,2023-11-01
44956,CUST4684,Watch,3,44,132,2024-04-06
44957,CUST4535,Phone,2,260,520,2022-01-29
44958,CUST2635,Laptop,3,57,171,2021-04-12
44959,CUST2208,Phone,1,271,271,2023-04-07
44960,CUST9871,Tshirt,3,93,279,2021-07-02
44961,CUST10501,Bag,3,158,474,2021-09-21
44962,CUST1642,Bag,4,298,1192,2024-04-26
44963,CUST8804,Laptop,3,421,1263,2022-05-15
44964,CUST3095,Phone,2,477,954,2024-07-22
44965,CUST10237,Bag,2,494,988,2022-11-19
44966,CUST7963,Watch,1,146,146,2024-01-08
44967,CUST8795,Laptop,3,172,516,2021-03-23
44968,CUST2551,Tshirt,2,321,642,2024-03-06
44969,CUST3508,Phone,4,416,1664,2021-01-05
44970,CUST2295,Phone,1,253,253,2023-08-05
44971,CUST9747,Shoes,2,39,78,2024-09-09
44972,CUST3066,Shoes,3,184,552,2025-01-24
44973,CUST7187,Phone,1,499,499,2023-04-13
44974,CUST4900,Laptop,1,292,292,2021-12-10
44975,CUST1604,Phone,1,111,111,2021-06-08
44976,CUST10859,Bag,1,104,104,2024-03-29
44977,CUST7498,Watch,4,46,184,2022-06-10
44978,CUST1444,Laptop,4,205,820,2023-02-04
44979,CUST2493,Tshirt,4,256,1024,2024-05-27
44980,CUST1174,Bag,1,448,448,2021-06-25
44981,CUST8119,Watch,2,41,82,2022-12-23
44982,CUST7641,Shoes,2,356,712,2022-06-09
44983,CUST4010,Bag,3,442,1326,2024-06-08
44984,CUST6045,Tshirt,1,356,356,2025-01-11
44985,CUST6829,Watch,3,434,1302,2023-01-21
44986,CUST2253,Shoes,1,240,240,2023-02-23
44987,CUST9489,Watch,1,13,13,2024-10-03
44988,CUST3951,Phone,1,291,291,2021-07-05
44989,CUST2231,Phone,3,414,1242,2021-10-05
44990,CUST1773,Laptop,3,380,1140,2022-03-01
44991,CUST8887,Watch,4,128,512,2022-04-16
44992,CUST4262,Tshirt,3,25,75,2024-02-21
44993,CUST3720,Phone,3,431,1293,2022-04-29
44994,CUST10310,Laptop,2,211,422,2021-08-08
44995,CUST8385,Phone,1,23,23,2024-02-09
44996,CUST8923,Bag,3,453,1359,2021-08-01
44997,CUST5487,Laptop,1,18,18,2022-02-02
44998,CUST2037,Phone,2,466,932,2021-06-11
44999,CUST1096,Watch,4,245,980,2024-01-19
45000,CUST7164,Laptop,1,385,385,2023-08-24
45001,CUST5165,Bag,1,429,429,2023-02-17
45002,CUST6374,Phone,1,400,400,2022-07-29
45003,CUST5085,Phone,2,69,138,2021-12-17
45004,CUST5257,Laptop,3,356,1068,2022-02-21
45005,CUST1473,Shoes,2,427,854,2024-12-07
45006,CUST1074,Watch,4,338,1352,2022-09-12
45007,CUST1245,Laptop,4,243,972,2024-08-05
45008,CUST7113,Phone,1,206,206,2023-05-19
45009,CUST10008,Shoes,4,116,464,2021-12-28
45010,CUST4903,Laptop,1,461,461,2021-09-20
45011,CUST1629,Tshirt,3,435,1305,2022-11-20
45012,CUST8236,Shoes,4,309,1236,2024-07-11
45013,CUST8224,Phone,2,282,564,2024-12-25
45014,CUST7773,Laptop,4,48,192,2022-09-09
45015,CUST2629,Laptop,3,101,303,2024-05-09
45016,CUST1162,Watch,3,40,120,2022-11-19
45017,CUST7399,Phone,1,235,235,2023-03-05
45018,CUST1287,Bag,3,183,549,2022-09-28
45019,CUST6391,Phone,3,114,342,2024-12-08
45020,CUST6915,Shoes,2,438,876,2022-07-12
45021,CUST6206,Laptop,1,37,37,2022-12-14
45022,CUST7009,Laptop,3,189,567,2024-01-27
45023,CUST3557,Laptop,1,400,400,2021-04-29
45024,CUST6451,Laptop,3,411,1233,2022-06-29
45025,CUST6461,Phone,3,336,1008,2022-12-07
45026,CUST7453,Bag,4,440,1760,2024-03-11
45027,CUST7836,Laptop,3,372,1116,2021-10-29
45028,CUST2987,Laptop,4,234,936,2021-10-07
45029,CUST8733,Bag,3,90,270,2023-06-03
45030,CUST3018,Phone,1,188,188,2021-01-30
45031,CUST3430,Bag,1,19,19,2022-03-08
45032,CUST9080,Phone,3,19,57,2024-05-23
45033,CUST2878,Tshirt,2,244,488,2024-02-21
45034,CUST6800,Phone,3,284,852,2021-10-20
45035,CUST6059,Watch,4,404,1616,2024-02-23
45036,CUST10429,Watch,4,78,312,2024-10-17
45037,CUST3639,Laptop,4,453,1812,2021-07-30
45038,CUST8698,Phone,1,115,115,2024-01-28
45039,CUST7597,Phone,1,417,417,2022-05-17
45040,CUST9718,Bag,4,260,1040,2023-08-24
45041,CUST1783,Shoes,2,193,386,2022-07-26
45042,CUST7093,Laptop,1,52,52,2022-01-15
45043,CUST1478,Tshirt,2,229,458,2021-04-24
45044,CUST8294,Bag,4,483,1932,2024-07-11
45045,CUST10880,Shoes,2,69,138,2023-02-24
45046,CUST6423,Watch,4,183,732,2023-07-05
45047,CUST9613,Laptop,4,276,1104,2021-08-06
45048,CUST6508,Tshirt,2,411,822,2023-10-07
45049,CUST6706,Laptop,2,120,240,2021-01-24
45050,CUST6671,Shoes,3,326,978,2021-07-26
45051,CUST9932,Laptop,4,428,1712,2021-01-22
45052,CUST3627,Watch,4,25,100,2022-07-21
45053,CUST1657,Laptop,1,429,429,2021-08-14
45054,CUST6520,Watch,3,218,654,2021-07-26
45055,CUST9000,Bag,4,24,96,2024-11-15
45056,CUST8486,Watch,3,88,264,2021-07-31
45057,CUST4481,Watch,2,304,608,2022-12-15
45058,CUST5791,Watch,3,297,891,2021-12-03
45059,CUST1095,Shoes,3,165,495,2021-11-19
45060,CUST5872,Laptop,2,139,278,2023-02-28
45061,CUST9440,Shoes,1,316,316,2022-10-21
45062,CUST6301,Shoes,3,432,1296,2024-03-16
45063,CUST5500,Shoes,1,259,259,2021-03-23
45064,CUST6712,Bag,2,370,740,2023-08-29
45065,CUST6665,Laptop,4,124,496,2024-03-05
45066,CUST3821,Watch,3,371,1113,2022-11-26
45067,CUST9794,Tshirt,2,290,580,2023-12-18
45068,CUST7963,Shoes,1,409,409,2023-06-20
45069,CUST3452,Phone,2,237,474,2024-04-21
45070,CUST3946,Phone,2,428,856,2023-03-23
45071,CUST1784,Laptop,2,486,972,2024-02-04
45072,CUST10188,Tshirt,1,408,408,2023-01-12
45073,CUST9929,Phone,4,74,296,2024-08-08
45074,CUST8318,Laptop,2,358,716,2023-09-05
45075,CUST7720,Shoes,3,242,726,2023-05-17
45076,CUST6907,Bag,4,155,620,2022-08-08
45077,CUST7491,Tshirt,4,63,252,2022-05-11
45078,CUST8574,Phone,4,410,1640,2022-12-27
45079,CUST4840,Watch,3,427,1281,2024-12-26
45080,CUST1952,Watch,3,350,1050,2022-02-16
45081,CUST5977,Laptop,3,438,1314,2023-08-26
45082,CUST5740,Shoes,3,421,1263,2024-01-27
45083,CUST4600,Tshirt,3,476,1428,2024-02-09
45084,CUST3989,Laptop,2,175,350,2024-02-07
45085,CUST8196,Laptop,2,180,360,2023-04-29
45086,CUST7554,Tshirt,4,400,1600,2022-02-12
45087,CUST2105,Laptop,4,115,460,2023-05-11
45088,CUST2654,Tshirt,3,287,861,2023-01-14
45089,CUST8080,Shoes,2,137,274,2022-12-24
45090,CUST7361,Tshirt,1,391,391,2024-02-16
45091,CUST3150,Shoes,1,231,231,2024-05-02
45092,CUST8832,Laptop,3,483,1449,2022-02-06
45093,CUST4310,Phone,4,363,1452,2021-10-18
45094,CUST3495,Watch,1,471,471,2023-12-13
45095,CUST4964,Tshirt,4,72,288,2021-10-26
45096,CUST9717,Bag,2,117,234,2022-12-20
45097,CUST8487,Shoes,2,191,382,2023-08-25
45098,CUST9377,Laptop,3,488,1464,2023-04-08
45099,CUST5209,Shoes,2,94,188,2021-08-02
45100,CUST3024,Laptop,1,356,356,2024-03-29
45101,CUST4422,Tshirt,4,293,1172,2023-01-10
45102,CUST2730,Laptop,2,120,240,2022-08-07
45103,CUST4082,Tshirt,4,135,540,2023-05-27
45104,CUST10700,Shoes,2,139,278,2023-09-14
45105,CUST4153,Shoes,2,86,172,2023-02-04
45106,CUST1514,Watch,3,175,525,2023-08-04
45107,CUST7631,Shoes,2,387,774,2023-09-20
45108,CUST2655,Bag,2,30,60,2021-03-05
45109,CUST2690,Bag,3,327,981,2022-07-25
45110,CUST10192,Laptop,4,43,172,2024-12-11
45111,CUST7403,Tshirt,3,278,834,2022-07-10
45112,CUST5191,Phone,1,251,251,2024-06-05
45113,CUST8821,Tshirt,3,162,486,2024-01-20
45114,CUST2643,Bag,4,411,1644,2024-01-17
45115,CUST9556,Tshirt,2,175,350,2023-01-16
45116,CUST6159,Laptop,1,484,484,2022-02-25
45117,CUST10856,Shoes,3,316,948,2021-04-11
45118,CUST8240,Shoes,3,95,285,2024-07-23
45119,CUST10422,Watch,1,129,129,2024-04-18
45120,CUST7141,Laptop,3,314,942,2021-07-06
45121,CUST4422,Watch,2,51,102,2024-11-17
45122,CUST7061,Phone,2,401,802,2021-08-01
45123,CUST6545,Phone,2,317,634,2021-04-09
45124,CUST8125,Bag,3,252,756,2023-11-14
45125,CUST5669,Bag,4,239,956,2022-10-25
45126,CUST3957,Watch,4,186,744,2023-01-08
45127,CUST9175,Watch,1,472,472,2021-06-01
45128,CUST1615,Watch,4,124,496,2025-01-16
45129,CUST4485,Laptop,2,50,100,2024-11-22
45130,CUST3208,Laptop,3,340,1020,2022-03-20
45131,CUST1931,Phone,1,399,399,2021-11-27
45132,CUST6559,Bag,4,451,1804,2023-08-28
45133,CUST1905,Phone,2,221,442,2023-09-20
45134,CUST9070,Phone,4,468,1872,2022-12-20
45135,CUST8110,Tshirt,3,239,717,2023-05-30
45136,CUST9029,Tshirt,1,164,164,2023-09-07
45137,CUST4173,Shoes,3,109,327,2024-04-02
45138,CUST2646,Laptop,3,387,1161,2023-01-09
45139,CUST6864,Watch,3,280,840,2021-06-26
45140,CUST1409,Bag,2,102,204,2023-08-14
45141,CUST1378,Phone,4,493,1972,2024-07-19
45142,CUST9616,Shoes,3,154,462,2024-09-19
45143,CUST6108,Tshirt,1,353,353,2025-01-26
45144,CUST2449,Shoes,3,449,1347,2022-12-05
45145,CUST8276,Laptop,2,169,338,2021-06-08
45146,CUST9292,Laptop,4,108,432,2024-10-04
45147,CUST3343,Laptop,3,285,855,2022-10-31
45148,CUST3901,Tshirt,1,311,311,2024-05-23
45149,CUST9226,Shoes,4,497,1988,2022-07-16
45150,CUST9725,Shoes,3,136,408,2024-05-03
45151,CUST8345,Bag,1,143,143,2024-11-22
45152,CUST3604,Bag,2,499,998,2022-08-17
45153,CUST2435,Phone,1,422,422,2022-11-06
45154,CUST2627,Shoes,2,86,172,2021-11-21
45155,CUST7476,Phone,1,375,375,2023-02-17
45156,CUST4376,Bag,3,353,1059,2023-08-12
45157,CUST1256,Phone,2,293,586,2022-01-28
45158,CUST8609,Watch,3,99,297,2022-05-15
45159,CUST2757,Watch,3,168,504,2024-06-16
45160,CUST5303,Bag,1,491,491,2022-12-27
45161,CUST7259,Laptop,2,108,216,2022-11-17
45162,CUST10288,Shoes,2,346,692,2022-11-15
45163,CUST2061,Watch,2,255,510,2024-07-14
45164,CUST7438,Laptop,1,111,111,2022-09-30
45165,CUST7867,Tshirt,3,465,1395,2021-05-25
45166,CUST7695,Laptop,2,216,432,2021-03-31
45167,CUST8629,Laptop,1,407,407,2024-08-08
45168,CUST4835,Shoes,1,14,14,2021-06-09
45169,CUST2982,Phone,4,204,816,2024-11-13
45170,CUST8414,Tshirt,1,402,402,2021-07-20
45171,CUST9801,Bag,1,109,109,2023-12-06
45172,CUST7149,Laptop,4,209,836,2024-05-11
45173,CUST10660,Watch,3,297,891,2021-08-30
45174,CUST4618,Shoes,4,345,1380,2021-05-13
45175,CUST6562,Shoes,1,70,70,2023-10-28
45176,CUST3747,Phone,2,434,868,2021-01-31
45177,CUST2126,Tshirt,1,366,366,2023-07-26
45178,CUST7022,Bag,2,24,48,2024-08-21
45179,CUST10677,Laptop,2,213,426,2021-11-15
45180,CUST7177,Bag,3,68,204,2023-07-29
45181,CUST6973,Phone,3,383,1149,2022-10-03
45182,CUST5770,Phone,1,209,209,2023-07-11
45183,CUST7452,Phone,4,301,1204,2021-08-31
45184,CUST8425,Bag,1,384,384,2021-12-26
45185,CUST9639,Laptop,3,344,1032,2023-05-26
45186,CUST4007,Watch,4,115,460,2023-06-04
45187,CUST10743,Watch,3,168,504,2023-03-09
45188,CUST6052,Watch,2,342,684,2021-01-17
45189,CUST2957,Shoes,3,433,1299,2021-01-20
45190,CUST9792,Phone,1,159,159,2024-07-11
45191,CUST3787,Shoes,3,241,723,2025-01-15
45192,CUST4211,Watch,3,425,1275,2021-11-03
45193,CUST6144,Shoes,4,446,1784,2021-06-17
45194,CUST10792,Phone,1,204,204,2022-07-22
45195,CUST1552,Laptop,4,234,936,2021-06-18
45196,CUST1486,Shoes,2,84,168,2022-08-30
45197,CUST3733,Watch,2,56,112,2024-08-19
45198,CUST10773,Laptop,2,158,316,2022-03-06
45199,CUST7439,Tshirt,3,63,189,2022-02-03
45200,CUST3760,Bag,2,59,118,2021-01-11
45201,CUST4431,Shoes,1,85,85,2024-01-21
45202,CUST6156,Phone,4,222,888,2024-12-26
45203,CUST6075,Phone,4,315,1260,2021-03-16
45204,CUST1255,Bag,3,31,93,2021-01-21
45205,CUST2482,Bag,1,66,66,2024-12-21
45206,CUST7266,Phone,3,155,465,2023-12-30
45207,CUST8806,Tshirt,2,338,676,2022-02-03
45208,CUST6608,Phone,2,389,778,2024-10-19
45209,CUST10730,Watch,3,296,888,2021-12-30
45210,CUST3801,Shoes,1,433,433,2022-04-25
45211,CUST4271,Laptop,2,59,118,2022-03-19
45212,CUST7899,Watch,2,334,668,2021-12-24
45213,CUST8139,Bag,1,100,100,2024-09-13
45214,CUST2539,Laptop,3,402,1206,2024-01-01
45215,CUST5141,Phone,4,377,1508,2021-07-15
45216,CUST9267,Tshirt,1,388,388,2024-11-10
45217,CUST3862,Phone,4,422,1688,2021-07-07
45218,CUST4219,Phone,1,54,54,2021-01-19
45219,CUST7495,Laptop,2,91,182,2024-08-18
45220,CUST5548,Shoes,1,245,245,2022-07-12
45221,CUST5802,Shoes,2,206,412,2024-07-12
45222,CUST10142,Tshirt,1,451,451,2021-01-28
45223,CUST1924,Tshirt,3,52,156,2022-04-07
45224,CUST9217,Phone,1,341,341,2022-09-10
45225,CUST8608,Shoes,3,411,1233,2023-03-16
45226,CUST3098,Phone,4,235,940,2024-01-22
45227,CUST1909,Bag,1,420,420,2023-02-09
45228,CUST2691,Phone,2,479,958,2024-12-11
45229,CUST9730,Laptop,2,355,710,2023-03-26
45230,CUST3884,Tshirt,3,445,1335,2024-08-01
45231,CUST2368,Tshirt,4,189,756,2021-06-20
45232,CUST3355,Shoes,3,368,1104,2024-03-09
45233,CUST9739,Phone,2,478,956,2024-04-04
45234,CUST7326,Phone,4,354,1416,2024-10-05
45235,CUST3725,Tshirt,2,252,504,2024-12-22
45236,CUST9707,Phone,1,223,223,2024-08-11
45237,CUST6934,Phone,1,459,459,2021-10-29
45238,CUST2660,Bag,2,161,322,2024-10-14
45239,CUST8776,Phone,1,114,114,2021-10-07
45240,CUST3379,Phone,2,388,776,2024-07-15
45241,CUST10175,Phone,4,38,152,2023-12-06
45242,CUST6616,Phone,1,116,116,2021-11-03
