EmployeeID,Department,Salary,Rating,JoiningDate
47574,Operations,27656,1,2021-01-01
47575,Operations,48813,1,2021-09-13
47576,IT,135365,5,2023-07-05
47577,IT,148435,3,2025-01-02
47578,IT,139770,5,2022-07-29
47579,Operations,32565,4,2024-07-01
47580,Sales,44273,1,2023-12-03
47581,IT,45821,4,2024-05-01
47582,IT,105596,4,2024-12-20
47583,Operations,98277,3,2022-02-12
47584,Operations,104682,3,2024-05-18
47585,IT,85520,2,2022-03-19
47586,HR,55400,1,2023-05-18
47587,IT,40465,5,2023-12-11
47588,HR,90655,4,2021-05-29
47589,HR,79301,3,2025-01-06
47590,Finance,88763,5,2022-02-18
47591,Operations,42154,3,2022-04-07
47592,Finance,139172,3,2021-06-04
47593,Finance,34268,3,2021-08-19
47594,Operations,102789,5,2023-08-03
47595,Operations,131645,2,2021-06-30
47596,Finance,113011,4,2021-08-17
47597,HR,77397,5,2022-07-08
47598,Sales,148686,4,2023-06-08
47599,IT,139999,5,2023-09-06
47600,Finance,56695,3,2021-06-19
47601,Operations,47587,2,2024-01-29
47602,HR,104578,3,2024-09-13
47603,IT,69915,1,2022-01-23
47604,IT,50874,3,2023-10-04
47605,IT,64102,4,2023-10-16
47606,Operations,121895,3,2023-03-27
47607,Sales,82013,2,2024-06-26
47608,HR,115513,1,2024-09-30
47609,Finance,20369,1,2021-01-30
47610,Operations,60766,4,2025-01-01
47611,Operations,38467,4,2022-02-27
47612,IT,106949,4,2022-05-20
47613,HR,25703,1,2023-12-27
47614,IT,103921,5,2024-06-08
47615,HR,32278,3,2023-09-30
47616,IT,50931,5,2022-05-19
47617,IT,134076,4,2023-01-01
47618,IT,110717,2,2023-03-26
47619,HR,95353,1,2022-03-05
47620,IT,50097,5,2021-09-20
47621,Operations,116273,3,2021-07-09
47622,Sales,98368,2,2024-08-12
47623,Sales,86284,5,2024-07-20
47624,IT,36497,5,2024-10-13
47625,Finance,34843,2,2023-08-28
47626,Finance,110970,2,2023-08-10
47627,IT,121435,5,2024-03-03
47628,IT,28338,4,2024-06-08
47629,Finance,42364,5,2023-11-13
47630,HR,49482,3,2023-07-14
47631,Sales,115580,3,2024-07-29
47632,Operations,138638,1,2024-07-16
47633,IT,21276,3,2023-08-07
47634,IT,41446,2,2023-09-15
47635,Sales,119977,2,2023-04-26
47636,Sales,63762,4,2022-05-10
47637,Operations,109159,4,2022-05-16
47638,IT,101038,3,2024-01-24
47639,Finance,46883,1,2021-12-27
47640,IT,81139,3,2024-12-23
47641,Finance,30861,4,2024-05-16
47642,HR,134617,5,2023-09-15
47643,Finance,94670,3,2023-08-27
47644,Sales,147478,1,2023-01-26
47645,Operations,46187,4,2022-07-07
47646,Finance,71496,1,2023-12-09
47647,Sales,112293,5,2021-07-04
47648,HR,135202,4,2021-03-19
47649,HR,87264,1,2024-05-19
47650,HR,101945,5,2024-01-15
47651,Finance,21437,4,2022-07-30
47652,HR,28888,4,2021-03-14
47653,Operations,62279,5,2021-03-24
47654,Sales,40076,1,2023-01-15
47655,Finance,44495,4,2022-06-28
47656,Operations,122539,1,2024-10-30
47657,Sales,141454,3,2023-12-19
47658,Finance,57278,3,2023-02-02
47659,Operations,77271,4,2022-05-28
47660,Sales,100593,3,2025-02-09
47661,HR,37197,4,2024-10-20
47662,Finance,75901,4,2023-03-27
47663,HR,37203,5,2022-08-10
47664,Operations,46423,5,2023-07-30
47665,HR,101776,2,2024-03-04
47666,Finance,90868,1,2021-12-05
47667,Sales,146985,3,2021-08-02
47668,HR,33183,3,2023-08-27
47669,Operations,108454,3,2022-08-31
47670,Operations,142305,1,2024-02-04
47671,Operations,55592,3,2021-09-07
47672,IT,131236,1,2024-05-27
47673,Sales,71731,3,2022-12-05
47674,IT,100928,4,2023-09-16
47675,Operations,43623,1,2023-03-25
47676,HR,99496,2,2023-09-15
47677,Finance,22170,4,2023-12-02
47678,IT,30831,1,2021-12-30
47679,Operations,132945,2,2021-02-25
47680,Finance,98969,5,2024-06-09
47681,Sales,42128,3,2023-03-30
47682,Sales,114915,5,2024-04-24
47683,IT,140465,3,2023-05-31
47684,Sales,37360,3,2024-06-20
47685,HR,145304,1,2024-05-31
47686,Finance,59599,2,2022-06-19
47687,Finance,136327,1,2024-07-15
47688,IT,24535,3,2024-06-06
47689,Sales,142917,1,2024-08-19
47690,Sales,121298,1,2024-05-21
47691,IT,131990,2,2022-02-24
47692,Finance,127042,2,2023-02-05
47693,Finance,125737,5,2025-01-07
47694,HR,140241,3,2021-08-31
47695,HR,71948,4,2021-01-16
47696,Sales,45552,5,2024-10-27
47697,HR,95014,4,2024-07-13
47698,Operations,122663,5,2023-11-28
47699,IT,99817,2,2022-09-03
47700,IT,124204,5,2022-10-25
47701,Operations,100672,3,2023-01-22
47702,Operations,24962,1,2024-03-27
47703,IT,100955,3,2023-03-17
47704,HR,65583,5,2024-04-24
47705,Finance,135495,4,2024-01-07
47706,IT,21101,1,2022-09-01
47707,Finance,31744,3,2022-01-23
47708,HR,143740,4,2022-11-30
47709,Sales,98828,3,2022-05-07
47710,Operations,118020,3,2023-11-15
47711,Finance,79607,3,2024-12-27
47712,Operations,49128,3,2023-07-28
47713,IT,136944,5,2023-09-15
47714,Sales,57435,2,2021-11-28
47715,Sales,52861,5,2022-09-10
47716,HR,87962,5,2025-01-07
47717,HR,92660,1,2021-07-22
47718,HR,125972,4,2022-08-25
47719,IT,47233,1,2022-06-15
47720,IT,95572,4,2021-09-30
47721,IT,47620,1,2023-09-05
47722,Operations,97040,3,2021-01-21
47723,Sales,77857,4,2021-09-06
47724,IT,43349,5,2021-03-11
47725,Finance,113394,5,2022-10-24
47726,Finance,80711,1,2023-05-04
47727,HR,46892,4,2021-07-22
47728,Sales,97033,1,2022-01-15
47729,Operations,106003,5,2021-10-10
47730,IT,136030,2,2024-12-19
47731,Sales,123140,3,2023-06-05
47732,Operations,98185,5,2024-05-09
47733,IT,72388,4,2022-12-04
47734,Finance,133323,4,2021-06-09
47735,Finance,20962,2,2024-11-20
47736,Operations,43796,5,2022-06-10
47737,IT,134395,4,2023-06-25
47738,Sales,118401,4,2021-02-16
47739,HR,143465,2,2022-09-01
47740,HR,95430,1,2022-03-29
47741,Finance,21607,1,2021-12-22
47742,IT,123915,1,2021-07-07
47743,Operations,65210,3,2022-11-03
47744,Operations,141667,4,2024-06-22
47745,Sales,40192,4,2022-09-05
47746,Operations,120002,1,2023-08-26
47747,Finance,33263,1,2022-11-16
47748,HR,29663,3,2023-03-08
47749,IT,70758,4,2023-11-07
47750,Operations,127538,4,2023-07-03
47751,Sales,92220,4,2022-08-10
47752,Sales,116365,3,2021-11-20
47753,HR,138930,3,2021-02-14
47754,IT,62508,3,2023-02-16
47755,Finance,79382,3,2023-07-23
47756,IT,89828,5,2024-08-13
47757,IT,130625,1,2022-11-26
47758,Finance,78999,1,2023-06-29
47759,Finance,148497,5,2021-04-24
47760,HR,140778,3,2025-01-26
47761,Operations,136780,3,2022-05-03
47762,Operations,75834,1,2023-12-03
47763,HR,47286,3,2025-01-02
47764,IT,105168,1,2023-04-01
47765,Sales,138423,5,2022-07-14
47766,Sales,64910,3,2021-05-23
47767,Operations,110748,2,2024-06-10
47768,Sales,128278,2,2022-03-04
47769,Finance,109081,1,2023-07-22
47770,Sales,69507,2,2021-08-06
47771,HR,71192,5,2024-01-05
47772,Sales,26846,2,2023-08-14
47773,Finance,116161,5,2024-05-29
47774,Sales,93349,3,2024-07-13
47775,IT,63316,4,2023-03-19
47776,HR,142095,4,2021-08-17
47777,IT,84119,3,2021-01-12
47778,IT,104450,1,2023-07-09
47779,Finance,56057,5,2024-06-11
47780,HR,140234,4,2023-02-17
47781,IT,147424,2,2021-08-08
47782,HR,121119,4,2024-06-15
47783,Finance,59931,2,2021-04-13
47784,Sales,111478,2,2024-12-28
47785,IT,137375,1,2024-10-01
47786,HR,137812,2,2021-02-10
47787,IT,102377,1,2022-05-08
47788,Finance,147467,3,2024-02-16
47789,Finance,101996,1,2021-07-10
47790,IT,124586,2,2022-09-15
47791,Operations,24410,2,2022-02-10
47792,Sales,149301,4,2023-06-29
47793,IT,54830,5,2024-11-09
47794,IT,26165,2,2024-12-10
47795,HR,81623,4,2022-01-04
47796,Operations,84756,3,2023-09-01
47797,Operations,91925,4,2021-07-25
47798,Operations,139863,3,2022-06-15
47799,Finance,93278,3,2021-06-15
47800,HR,136230,4,2023-12-21
47801,Operations,23219,1,2021-08-16
47802,HR,28143,2,2022-02-06
47803,IT,88287,3,2022-02-05
47804,HR,95333,4,2024-02-24
47805,HR,44836,1,2024-06-17
47806,Sales,121207,5,2021-06-13
47807,Operations,25741,2,2024-11-13
47808,Finance,78931,5,2023-07-18
47809,IT,112475,3,2023-12-15
47810,HR,104089,1,2022-05-03
47811,Sales,149140,2,2021-01-30
47812,HR,36466,2,2021-02-15
47813,Finance,98377,2,2023-12-26
47814,HR,122087,2,2022-01-05
47815,Finance,129649,2,2021-01-08
47816,Operations,40165,1,2022-01-03
47817,Finance,59837,1,2023-08-22
47818,Operations,34810,1,2022-10-14
47819,Finance,30576,3,2023-01-24
47820,Operations,21829,1,2022-05-30
47821,Finance,113302,1,2024-11-17
47822,Finance,110887,1,2022-07-13
47823,IT,143620,3,2024-10-02
47824,Operations,107042,3,2023-08-30
47825,Sales,123371,4,2023-08-04
47826,IT,22111,4,2022-08-08
47827,IT,109132,2,2021-04-05
47828,Finance,52338,1,2024-04-04
47829,HR,85155,1,2023-10-06
47830,HR,86188,4,2024-11-01
47831,Operations,72568,1,2023-02-03
47832,Sales,75133,3,2022-08-04
47833,Finance,132138,5,2021-08-22
47834,Sales,64421,1,2023-05-04
47835,IT,131205,3,2024-06-06
47836,Finance,96951,5,2022-01-07
47837,Sales,125192,2,2022-07-18
47838,Finance,59507,2,2022-12-27
47839,IT,59383,2,2023-03-14
47840,IT,67966,5,2023-10-22
47841,HR,132436,4,2022-03-22
47842,HR,126322,4,2025-01-25
47843,Finance,99559,1,2024-02-28
47844,Sales,63468,4,2024-01-07
47845,Sales,54329,3,2024-02-10
47846,Operations,129824,2,2021-10-04
47847,Sales,107865,1,2025-01-28
47848,Operations,41479,2,2023-09-17
47849,Operations,38215,3,2023-12-22
47850,Operations,70812,4,2023-02-23
47851,IT,24063,5,2024-11-09
47852,Sales,60016,2,2024-01-04
47853,Operations,141241,5,2022-06-04
47854,IT,91551,3,2024-08-04
47855,IT,51450,5,2021-04-18
47856,IT,85563,4,2023-02-20
47857,IT,142035,1,2025-02-06
47858,Finance,64500,3,2021-11-22
47859,HR,79860,4,2022-05-07
47860,Operations,144660,2,2021-09-29
47861,Finance,73519,3,2024-12-22
47862,Sales,86081,1,2024-01-31
47863,Finance,86653,2,2021-08-29
47864,IT,36928,1,2022-03-29
47865,Sales,132918,4,2024-08-14
47866,Operations,27477,1,2021-02-01
47867,Finance,38540,1,2023-08-09
47868,IT,30304,4,2021-10-23
47869,HR,40531,2,2021-12-30
47870,Sales,129497,5,2021-09-27
47871,HR,136339,5,2024-11-04
47872,Finance,140179,5,2023-12-15
47873,IT,77791,1,2021-03-23
47874,IT,31802,4,2021-06-24
47875,Operations,141287,1,2022-06-13
47876,Sales,56443,1,2022-05-19
47877,IT,51826,4,2022-02-14
47878,Finance,102386,2,2021-04-10
47879,Sales,116710,1,2024-08-09
47880,IT,128451,4,2021-08-08
47881,Sales,46902,4,2021-07-15
47882,Operations,120052,3,2024-07-23
47883,IT,58696,1,2021-07-04
47884,Finance,34334,4,2024-05-13
47885,Sales,63879,5,2023-04-15
47886,HR,92369,3,2022-05-31
47887,HR,130953,3,2024-09-27
47888,HR,103841,4,2024-06-18
47889,Operations,103160,1,2021-07-19
47890,Sales,32964,3,2022-11-26
47891,HR,29810,2,2022-06-11
47892,HR,37161,1,2021-12-01
47893,Operations,64206,1,2021-12-18
47894,HR,91779,4,2021-05-23
47895,Finance,51589,4,2024-11-16
47896,Operations,102780,3,2023-10-20
47897,IT,86168,2,2022-05-31
47898,Operations,126426,1,2024-06-24
47899,IT,102660,1,2021-05-16
47900,IT,133983,4,2021-11-10
47901,Finance,79817,5,2023-03-19
47902,IT,104810,2,2024-01-23
47903,HR,50575,1,2021-10-21
47904,Operations,85456,1,2024-06-16
47905,IT,53443,2,2021-09-07
47906,HR,86485,2,2022-06-22
47907,Finance,122985,2,2021-09-15
47908,HR,94849,4,2021-03-30
47909,Finance,145562,4,2023-05-16
47910,Sales,85774,2,2021-08-12
47911,IT,129122,5,2021-01-23
47912,Sales,149739,5,2021-12-30
47913,Operations,57535,3,2024-06-10
47914,HR,134471,2,2021-09-26
47915,IT,133658,2,2024-10-06
47916,HR,134673,1,2021-06-29
47917,HR,139863,5,2023-01-12
47918,Operations,38941,2,2024-12-26
47919,Operations,95598,1,2024-03-12
47920,Operations,90244,3,2023-01-14
47921,IT,43001,2,2024-05-18
47922,Sales,137215,5,2022-04-05
47923,Finance,127085,4,2022-09-23
47924,HR,72265,1,2024-01-18
47925,Operations,47685,1,2021-08-02
47926,IT,42042,2,2022-01-08
47927,IT,49881,2,2024-06-15
47928,Finance,100378,4,2024-09-16
47929,Finance,65569,5,2023-07-31
47930,Operations,52631,3,2023-11-30
47931,Sales,51334,2,2023-11-23
47932,Finance,104253,1,2021-06-03
47933,IT,44951,1,2023-09-29
47934,HR,98866,5,2022-01-19
47935,Finance,101941,4,2023-02-20
47936,IT,53511,4,2023-02-23
47937,Sales,141159,2,2021-05-03
47938,Operations,136149,2,2022-12-13
47939,HR,112806,3,2024-09-28
47940,Operations,126570,5,2024-05-10
47941,HR,55400,5,2021-04-08
47942,Finance,78281,2,2024-03-31
47943,HR,136779,5,2022-07-23
47944,Operations,146611,5,2021-06-21
47945,Operations,64256,4,2023-05-09
47946,IT,72311,3,2023-11-25
47947,IT,106179,1,2021-01-04
47948,Finance,141417,2,2022-04-03
47949,Operations,47593,4,2023-05-27
47950,IT,86890,3,2022-08-12
47951,Operations,103861,2,2024-09-02
47952,Sales,131950,5,2021-11-20
47953,HR,57547,5,2023-03-10
47954,Finance,51160,5,2022-06-21
47955,HR,27270,5,2022-03-21
47956,HR,80296,4,2024-12-04
47957,IT,56252,3,2024-11-23
47958,IT,26034,3,2024-01-03
47959,Sales,79658,2,2024-03-08
47960,Finance,93173,3,2021-04-24
47961,Sales,23670,2,2024-04-24
47962,HR,71551,1,2021-01-03
47963,Operations,115944,2,2023-12-29
47964,Operations,93237,5,2022-01-15
47965,Finance,40670,5,2023-05-01
47966,IT,137425,2,2025-01-08
47967,IT,99910,4,2023-10-24
47968,Finance,67869,3,2023-08-27
47969,Operations,30776,1,2023-09-14
47970,HR,47580,2,2023-02-08
47971,IT,91763,4,2021-01-27
47972,Sales,101783,5,2022-09-09
47973,Sales,111743,4,2022-11-11
47974,Finance,131482,5,2024-10-11
47975,HR,44789,2,2021-11-12
47976,Sales,35436,3,2022-01-19
47977,Sales,91280,5,2024-10-10
47978,IT,44319,1,2021-04-19
47979,Sales,73778,3,2024-09-12
47980,Finance,144455,3,2024-09-02
47981,IT,47426,4,2024-03-02
47982,IT,120210,2,2024-02-22
47983,Sales,29051,1,2021-09-24
47984,Operations,108000,5,2023-03-08
47985,IT,53138,5,2023-07-27
47986,Finance,87868,5,2023-01-13
47987,Finance,63845,5,2023-08-09
47988,IT,105979,5,2021-01-26
47989,Finance,26033,5,2022-11-12
47990,Sales,134222,2,2022-10-16
47991,Finance,93931,2,2023-03-19
47992,Finance,53295,5,2022-01-30
47993,HR,143197,3,2023-05-30
47994,Operations,75069,1,2023-02-15
47995,Finance,128931,5,2021-01-09
47996,HR,44279,3,2024-01-03
47997,Operations,23082,1,2021-11-19
47998,Finance,47090,4,2022-04-29
47999,Finance,91349,3,2022-04-04
48000,HR,138382,4,2024-04-25
48001,Sales,86560,4,2024-05-29
48002,HR,51979,3,2023-02-08
48003,Operations,20836,3,2021-12-25
48004,Operations,73837,3,2024-06-10
48005,Finance,93631,3,2021-05-24
48006,HR,107482,2,2023-05-28
48007,HR,111944,5,2022-03-17
48008,IT,123411,1,2022-01-25
48009,HR,41684,3,2022-04-10
48010,HR,133721,1,2021-05-30
48011,Sales,146248,4,2021-12-28
48012,IT,145116,1,2022-04-06
48013,Finance,116086,5,2021-03-17
48014,HR,112687,2,2021-09-28
48015,Finance,103043,2,2024-03-15
48016,Finance,122098,2,2021-12-08
48017,IT,101035,1,2022-02-19
48018,IT,35310,2,2021-06-16
48019,HR,34585,2,2021-07-26
48020,IT,43566,2,2021-12-31
48021,Operations,27416,2,2022-09-22
48022,HR,69779,2,2022-01-22
48023,HR,51855,5,2023-11-07
48024,Sales,126398,3,2024-01-23
48025,Finance,137246,2,2022-10-26
48026,Operations,110496,5,2022-06-19
48027,HR,97019,5,2024-11-09
48028,Operations,84326,4,2024-09-04
48029,Operations,95071,4,2024-07-25
48030,Operations,48292,2,2023-11-19
48031,Operations,103954,1,2024-04-22
48032,Operations,32168,4,2022-06-12
48033,IT,127100,5,2022-02-20
48034,IT,133891,1,2024-08-14
48035,Sales,130990,4,2021-12-30
48036,Operations,46908,5,2021-03-30
48037,HR,90323,2,2022-08-24
48038,Sales,107863,5,2022-10-16
48039,Operations,109238,4,2022-03-27
48040,Sales,38599,4,2022-11-21
48041,IT,117567,2,2021-08-11
48042,Finance,133023,1,2022-05-28
48043,Operations,45295,1,2024-08-01
48044,Finance,24834,1,2024-09-15
48045,Finance,56365,1,2024-09-16
48046,Operations,44243,5,2024-12-11
48047,Finance,76192,3,2022-08-12
48048,Operations,119190,4,2024-05-15
48049,Sales,115409,5,2022-10-23
48050,Finance,115934,3,2023-06-27
48051,Finance,24961,2,2023-03-16
48052,Sales,43122,1,2023-05-04
48053,Operations,107440,3,2023-05-05
48054,IT,64561,3,2023-09-30
48055,HR,64761,5,2024-12-30
48056,Finance,147555,2,2023-03-10
48057,HR,71456,2,2024-12-04
48058,HR,110910,2,2023-08-03
48059,Finance,92885,4,2023-05-07
48060,HR,75811,5,2025-01-07
48061,Sales,117402,4,2021-12-14
48062,IT,119367,5,2025-01-15
48063,Finance,88034,1,2024-09-23
48064,Finance,34351,2,2021-07-02
48065,HR,119279,4,2022-05-14
48066,Sales,138852,1,2024-06-25
48067,Finance,78098,3,2021-02-23
48068,IT,128249,2,2021-12-06
48069,Sales,76749,2,2022-11-19
48070,IT,62391,3,2022-05-27
48071,Sales,63058,5,2021-01-01
48072,Finance,105110,1,2022-08-26
48073,Sales,25291,3,2022-12-30
48074,Operations,20901,1,2024-03-24
48075,Finance,149454,1,2024-06-24
48076,HR,77999,1,2021-04-02
48077,IT,102449,2,2023-01-11
48078,Sales,64538,2,2021-07-29
48079,IT,129218,3,2022-08-17
48080,Operations,45679,3,2021-03-10
48081,IT,42807,3,2021-10-07
48082,IT,64988,2,2021-05-26
48083,HR,131258,5,2022-08-15
48084,Finance,110083,4,2022-12-05
48085,Sales,110553,5,2024-10-07
48086,IT,65795,1,2022-11-23
48087,Finance,111792,1,2024-03-05
48088,IT,114720,4,2022-12-30
48089,IT,108053,5,2021-06-16
48090,Sales,132492,2,2024-09-09
48091,Finance,75768,3,2021-09-03
48092,HR,42772,2,2024-01-25
48093,Sales,70575,2,2024-07-25
48094,IT,24865,5,2023-05-08
48095,HR,140541,1,2021-05-14
48096,Operations,31279,2,2024-12-30
48097,Operations,132051,3,2023-04-26
48098,Finance,40302,3,2023-05-19
48099,Operations,57654,4,2024-11-26
48100,Sales,69373,2,2022-06-24
48101,Operations,73186,5,2023-10-25
48102,Finance,33976,2,2022-08-17
48103,Sales,72325,4,2024-12-30
48104,Finance,41625,4,2023-07-14
48105,Finance,137326,3,2023-07-01
48106,Operations,68685,1,2023-03-16
48107,IT,130329,5,2023-04-05
48108,Finance,102591,1,2022-12-29
48109,Sales,86309,2,2023-08-12
48110,Finance,132106,3,2024-08-21
48111,Sales,77220,4,2024-04-09
48112,Operations,25145,2,2021-03-07
48113,IT,140663,2,2024-08-05
48114,HR,48578,2,2022-05-25
48115,HR,139260,2,2023-12-17
48116,Sales,143964,3,2022-02-15
48117,Operations,66398,2,2021-07-13
48118,IT,52981,4,2022-01-24
48119,IT,104192,2,2021-07-13
48120,Sales,129735,1,2024-09-06
48121,HR,125456,2,2022-09-20
48122,Sales,55852,5,2023-08-30
48123,Operations,89951,2,2023-05-13
48124,HR,50012,5,2024-11-08
48125,Sales,144115,5,2025-01-17
48126,Finance,136241,2,2021-11-12
48127,Operations,83514,4,2024-01-17
48128,Sales,90321,5,2021-01-04
48129,Sales,47862,4,2023-09-22
48130,Operations,65129,1,2021-04-12
48131,HR,131321,2,2022-05-04
48132,Operations,121961,4,2024-08-26
48133,HR,88196,1,2023-10-31
48134,Finance,112449,3,2022-11-11
48135,Operations,53545,3,2024-01-05
48136,IT,113159,5,2023-02-08
48137,IT,43985,1,2024-01-26
48138,Operations,70141,5,2024-01-20
48139,Finance,35017,2,2021-10-18
48140,IT,21735,2,2021-03-31
48141,Sales,87436,5,2023-11-27
48142,IT,142318,2,2021-01-15
48143,Finance,55874,4,2021-04-30
48144,Operations,106254,3,2024-03-12
48145,IT,60234,5,2024-07-10
48146,Finance,43857,2,2024-06-06
48147,Finance,90492,5,2022-01-20
48148,Finance,53206,1,2022-07-02
48149,IT,97955,1,2021-03-23
48150,Sales,95651,5,2024-08-28
48151,Operations,123863,1,2022-06-28
48152,Sales,112362,1,2022-04-15
48153,Finance,68476,2,2021-06-19
48154,Sales,130510,1,2021-06-22
48155,Operations,123573,1,2023-01-25
48156,HR,109314,3,2024-03-10
48157,Operations,53518,3,2022-12-15
48158,Sales,89905,2,2022-04-06
48159,HR,67044,5,2023-12-23
48160,IT,92692,5,2024-07-11
48161,Sales,54893,3,2022-07-27
48162,HR,44258,3,2023-10-18
48163,HR,23316,2,2023-07-24
48164,Finance,41174,1,2021-07-20
48165,Finance,41493,1,2023-07-19
48166,Operations,77470,1,2021-12-13
48167,IT,127181,3,2023-11-26
48168,Sales,25824,4,2024-04-05
48169,HR,105172,1,2024-06-25
48170,Operations,50360,5,2023-07-31
48171,Finance,76718,2,2021-11-10
48172,IT,73344,2,2021-06-20
48173,Operations,125167,1,2022-04-22
48174,Operations,106555,3,2025-01-28
48175,Sales,26637,4,2022-12-13
48176,Sales,57041,3,2023-08-08
48177,IT,120878,1,2021-09-15
48178,Sales,37098,2,2022-05-10
48179,Operations,41616,1,2024-09-05
48180,Sales,72260,2,2023-12-01
48181,Finance,39433,5,2024-07-06
48182,HR,64580,4,2023-11-21
48183,Operations,87776,3,2024-08-10
48184,Sales,144685,2,2023-12-31
48185,IT,100807,4,2022-09-19
48186,Finance,33984,1,2024-03-13
48187,Sales,75286,3,2024-05-08
48188,HR,124217,1,2025-01-11
48189,HR,34124,3,2022-06-17
48190,Operations,86106,4,2021-07-14
48191,HR,41352,4,2022-07-02
48192,IT,88190,1,2023-01-04
48193,HR,20560,4,2023-06-25
48194,Sales,88622,4,2025-01-26
48195,IT,120920,3,2021-12-26
48196,Operations,60445,3,2021-10-18
48197,Sales,114958,1,2024-06-13
48198,Sales,87542,3,2022-11-28
48199,HR,62173,5,2022-03-08
48200,Sales,47819,4,2024-04-19
48201,IT,27612,4,2022-06-17
48202,HR,67079,2,2024-02-06
48203,IT,92014,3,2021-06-24
48204,Finance,43384,1,2024-10-23
48205,Operations,50056,5,2024-11-03
48206,Finance,58693,2,2022-06-15
48207,Sales,148516,2,2022-11-27
48208,Sales,107158,2,2022-07-03
48209,Finance,72352,5,2021-06-08
48210,Sales,93315,2,2024-06-19
48211,Sales,56339,4,2021-02-09
48212,Sales,23125,5,2021-07-29
48213,Operations,125703,2,2022-11-24
48214,IT,83729,3,2024-09-22
48215,Operations,122148,1,2022-08-25
48216,IT,122198,4,2022-01-08
48217,Operations,125954,5,2024-11-02
48218,HR,63052,3,2023-08-12
48219,Sales,111160,2,2021-04-11
48220,Sales,51279,4,2021-10-18
48221,IT,47564,4,2021-07-21
48222,HR,53746,4,2024-10-31
48223,IT,107826,1,2021-01-15
48224,IT,103461,2,2022-12-09
48225,HR,139933,4,2022-12-01
48226,Sales,85516,3,2021-12-12
48227,HR,135978,1,2021-03-07
48228,HR,29258,1,2024-12-24
48229,Operations,136507,3,2021-09-22
48230,Operations,59381,3,2023-01-11
48231,IT,64965,5,2021-04-17
48232,Finance,62202,1,2022-04-29
48233,HR,122784,4,2022-08-13
48234,Sales,64508,2,2023-12-02
48235,Finance,65866,5,2021-05-09
48236,Operations,137970,1,2021-03-06
48237,Finance,147838,1,2023-09-15
48238,IT,118478,5,2023-10-04
48239,Finance,61394,5,2024-08-29
48240,Sales,93860,3,2021-06-22
48241,IT,53762,5,2022-01-24
48242,HR,46476,4,2024-02-03
48243,HR,121790,4,2021-08-11
48244,IT,100430,1,2024-08-01
48245,IT,23594,3,2021-06-02
48246,HR,83107,4,2021-08-10
48247,Sales,119577,3,2021-07-16
48248,IT,36854,5,2021-12-02
48249,Sales,117037,3,2023-07-04
48250,Finance,28871,5,2023-12-29
48251,Operations,124458,3,2021-01-26
48252,Finance,44712,2,2022-08-04
48253,IT,91829,5,2021-01-02
48254,Finance,106018,1,2022-06-05
48255,Sales,103686,3,2022-07-04
48256,Sales,109092,4,2024-10-16
48257,IT,138550,4,2022-06-21
48258,IT,35534,4,2023-02-04
48259,IT,55953,3,2024-04-01
48260,HR,79465,3,2025-01-24
48261,HR,130729,1,2022-01-25
48262,HR,135988,2,2021-09-12
48263,Finance,22390,2,2024-01-20
48264,Finance,62149,4,2024-02-12
48265,IT,76361,3,2023-07-30
48266,IT,23863,1,2024-09-12
48267,IT,50360,2,2022-04-24
48268,IT,101707,5,2024-10-01
48269,Sales,109056,1,2024-03-04
48270,IT,57451,5,2022-09-01
48271,Finance,128631,3,2024-09-23
48272,IT,74638,1,2021-10-27
48273,HR,123020,4,2022-08-03
48274,Sales,98024,4,2023-05-14
48275,Finance,118196,3,2021-04-18
48276,Sales,133414,2,2024-01-15
48277,IT,35954,2,2024-10-15
48278,IT,92290,1,2023-08-11
48279,IT,128682,2,2023-01-15
48280,Sales,31875,4,2021-10-24
48281,Sales,133389,1,2023-03-25
48282,Finance,115638,5,2024-06-26
48283,Sales,125276,2,2023-02-19
48284,Operations,120977,1,2022-05-26
48285,Operations,83172,3,2021-05-24
48286,HR,31686,3,2024-08-19
48287,Operations,90290,2,2024-10-04
48288,Operations,113272,4,2024-11-03
48289,Sales,58457,4,2021-12-30
48290,IT,93207,5,2024-09-30
48291,Operations,21575,2,2024-01-02
48292,IT,137600,3,2021-10-25
48293,Sales,90232,5,2023-01-20
48294,Sales,78140,4,2022-08-11
48295,Finance,132756,1,2023-06-24
48296,Operations,108033,1,2023-03-02
48297,HR,67969,5,2021-03-20
48298,IT,143445,3,2024-09-26
48299,IT,115297,3,2021-11-21
48300,Operations,120587,3,2022-06-10
48301,IT,41862,2,2024-02-02
48302,IT,69316,3,2022-02-15
48303,Finance,100496,1,2024-02-25
48304,HR,24298,4,2021-09-05
48305,Sales,63884,1,2024-02-25
48306,IT,21151,5,2022-04-13
48307,Finance,34801,4,2025-01-26
48308,HR,91370,2,2022-12-14
48309,HR,114456,2,2021-05-26
48310,Finance,88941,1,2024-10-22
48311,IT,73169,5,2021-03-21
48312,Finance,82180,3,2021-04-12
48313,Sales,101416,5,2022-11-10
48314,Operations,83030,3,2022-04-18
48315,HR,108043,2,2021-01-10
48316,Operations,23490,5,2024-07-11
48317,Sales,92122,3,2022-05-29
48318,Sales,33117,5,2023-03-25
48319,IT,40200,5,2021-03-27
48320,Operations,34912,5,2024-02-20
48321,IT,27901,5,2021-10-25
48322,IT,127315,1,2024-08-31
48323,HR,99200,4,2022-08-24
48324,Finance,126968,5,2021-07-22
48325,Sales,99307,3,2024-10-02
